#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Tags,Description
20327,Core APIs,Bug,"",Closed,Should have,doc_core_api : 4.2 uploadfolder - needs more documentation,Tolleiv Nietsch,Francois Suter,2011-05-21 00:42,"",4.3.0,2009-04-20,"","",0,2009-04-20 21:05,"","",2096450,"","","The ""uploadfolder"" should not have a trailing slash otherwise the ref-index will contain a double-slash uploads/tx_templavoila//myimage.png and that leads to problems when this is used with the lowlevel-cleaner ... therefore this should be mentioned within the doc_core_api.

This would be relevant for this section:
http://typo3.org/documentation/document-library/core-documentation/doc_core_api/4.2.0/view/4/2/#id4292329




(issue imported from #M10938)"
20318,Core APIs,Bug,"",Closed,Should have,Bad formulation in T3DataStructure / section 'Elements' / table #2,Daniela Waranie,Francois Suter,2013-05-16 23:14,"",6.0,2009-04-17,"","",100,2009-04-17 12:16,"","",2096850,"","","In the Chapter 7. Data Formats, <T3DataStructure> there is a table row on the field ""<section>"".
The description of the field '<section>'  should be more clear.

Current:
Defines for an object of the type <array> that it must contain other ?array? type objects.

Shout be like this:
Defines for an object of the type 'array' that it must contain other objects of type 'array' in each element of <el>. 





(issue imported from #M10918)"
20047,TypoScript Reference (TSref),Bug,"",Closed,Should have,typo in TS Example for TSref/GIFBUILDER,Christian Wolff,"",2011-05-21 01:15,"",4.3.0,2009-02-18,"","",100,2009-02-18 20:24,"","",2106350,"","","There is a misspelled Exampel in the GIFBUILDER section of the TSref

the current text:
Example:
20 = EFFECT
20.value = gamme=1.3 | flip | rotate=180


 the .value should be gamma not gamme




(issue imported from #M10481)"
19800,TypoScript Reference (TSref),Bug,"",Closed,Should have,"condition - else, end and global...",Stig Nørgaard Færch,Francois Suter,2011-05-21 01:15,"",4.3.0,2009-01-12,"","",100,2009-01-12 20:35,"","",2116450,"","","In the conditions part of TSref, it isn't explained how to end a condition.

It can either be done by
[end]
or
[global]

But I'm not actually sure what the difference is.
I have not added anything to the Pending Documentation in the wiki, as I'm not really sure what to write.
http://wiki.typo3.org/Pending_Documentation#doc_core_tsref






(issue imported from #M10107)"
19772,Core APIs,Bug,"",Closed,Should have,Extend doc_core_api with section about new caching framework,Oliver Hader,Francois Suter,2013-01-06 20:26,"",4.5.0,2009-01-06,"","",100,2009-01-06 19:14,"","",2117350,"","","In TYPO3 4.3 a new caching framework, which was backported from FLOW3, was integrated. There should be a documentation and several examples of how to use this framework in extensions, how to generate tags and work with them.




(issue imported from #M10068)"
19541,Core APIs,Bug,"",Closed,Should have,New pictures for doc_core_api,Chris topher,Francois Suter,2013-05-16 23:14,"",6.0,2008-10-30,"","",0,2008-10-30 19:07,"","",2125200,"","","The pictures used in the manual still show TYPO3 3.8 or so.

Changing this to a more current version would increase the consistency of TYPO3.
"
19486,TypoScript Reference (TSref),Bug,"",Closed,Should have,"TSref: page.includeJS seems to work only for files on current server, not documented",Nils Hodyas,Francois Suter,2011-05-21 01:33,"",4.3.0,2008-10-21,"","",100,2008-10-21 11:32,"","",2126900,"","","It seems to be impossible to include external files via 

page.includeJS.file1 = ...

neither with nor without ""http://"" attached.

which is ok, but it could be documented in TSref. Thank You.



I tried to include jQuery hosted by Google. 

Workaround for those interested:
page {
    headerData.681 = HTML
    headerData.681.value = <script src=""http://ajax.googleapis.com/ajax/libs/jquery/1.2.6/jquery.min.js"" type=""text/javascript""></script>
}
(issue imported from #M9609)"
19334,Core APIs,Bug,"",Closed,Should have,Update description of ext_emconf.php in Core APIs,Francois Suter,Francois Suter,2011-05-21 00:41,"",4.3.0,2008-09-15,"","",0,2008-09-15 20:08,"","",2132000,"","","The description of all the values that can be set in ext_emconf.php needs to be updated. The properties:

TYPO3_version
PHP_version
dependencies
conflicts

should be set to deprecated. The constraints property, which replaces all these, should be documented.

Furthermore, it seems to me that the module property's description contains an obsolete statement about the EM changing the extension's conf.php file. Is this property still relevant at all?

Other relevance to be confirmed:

modify_tables
CGLcompliance
CGLcompliance_note




(issue imported from #M9353)"
18940,Core APIs,Bug,"",Closed,Should have,"doc_core_api: ""showitem"" / 2 d needs better documentation",Daniel Brüßler,Francois Suter,2011-05-21 00:41,"",4.3.0,2008-06-12,"","",0,2008-06-12 09:18,"","",2146850,"","","(found by Steffen Kamper)

http://typo3.org/documentation/document-library/core-documentation/doc_core_api/4.1.0/view/4/2/#id4255633
showitem, 2 d:
(see section later) -> never mentioned again, there should be a link to
http://typo3.org/documentation/document-library/core-documentation/doc_core_api/4.1.0/view/4/3/





(issue imported from #M8688)"
18939,Core APIs,Bug,"",Closed,Should have,wrong example in doc_core_api,Daniel Brüßler,Francois Suter,2013-04-15 21:46,"","",2008-06-12,"","",0,2008-06-12 09:04,"","",2146900,"","","error in TCA Documentation:
(found by Steffen Kamper)

http://typo3.org/documentation/document-library/core-documentation/doc_core_api/4.1.0/view/4/2/#id4255633

all Examples have a snippet
script_ended = 0;

 function jumpToUrl(URL) {

  document.location = URL;

 }

which is wrong here and looks like a copy&paste-Error




(issue imported from #M8686)"
18907,Official Doc Extension Template,Bug,"",Closed,Should have,"spelling error in manual, EXT doc_template",Georg Ringer,Daniel Brüßler,2011-08-26 01:54,"","",2008-06-05,"","",0,2008-06-05 11:39,"","",2147950,"","","Hi,

there is a spelling error in the manual which is taken every time, so please change that!
Adminstration => Administration

2 times: 1x in the text, 1x in the automatic generated menu

I uploaded a clean version



I know kasper is the author of the ext, but I guess this is the better way
(issue imported from #M8611)"
18728,Core APIs,Bug,"",Closed,Should have,doc_core_api crashes the ts-ref rebuild,Daniel Felix,Francois Suter,2011-05-06 13:12,"","",2008-04-29,"","",0,2008-04-29 12:09,"","",2154300,"","","Hello,

i just installed some documentations on my typo3 and wanted to rebuild them in the ts-ref module in typo3 4.2.
As i installed doc_core_api the rebuild won't work anymore.

I tryed it in some local and on some online installations from me and some collegues. It was always the same.

Fatal error: Allowed memory size of 68157440 bytes exhausted (tried to allocate 40 bytes) in /www/htdocs/local_test/typo3_src/typo3/sysext/tsconfig_help/mod1/index.php on line 756



The ""tried to allocate xx bytes"" message is from time to time a bit diffrent but the fatal error always occures.
(issue imported from #M8290)"
18461,TYPO3 Services,Bug,"",Closed,Should have,"Non existant function in example in Core Documentation - Typo3 Services, 1.6 Api Description",Stefan Nolde,Francois Suter,2011-05-06 13:16,"","",2008-03-17,"","",0,2008-03-17 05:53,"","",2164800,"","","In the service description array there is an example given:

Examples:

  // is the curl extension available we need

'available' => is_function('curl_exec'),

users using that will end up with a typo3 that's fubar and cry havoc since the problem will be cached as well.

should read:
'available' => function_exists('curl_exec'),





(issue imported from #M7879)"
18437,TypoScript Reference (TSref),Bug,"",Closed,Should have,ATagParams of GMENU got stdWrap!,Georg Ringer,Michael Stucki,2011-05-06 15:19,"","",2008-03-13,"","",0,2008-03-13 09:13,"","",2165550,"","","http://typo3.org/documentation/document-library/references/doc_core_tsref/4.1.0/view/10/4/#id3944163

=> ATagParams got stdWrap!




(issue imported from #M7849)"
18137,TypoScript Reference (TSref),Bug,"",Closed,Should have,special.keywords: Improve description of some properties,Uschi Renziehausen,Chris topher,2011-05-17 18:36,"",4.5.0,2008-02-06,"","",100,2008-02-06 11:08,"","",2862300,"","","This bug is related to #17756:

1) .value: Data type is unclear to me. Does it work with more than one page id?

2) .mode: Here we do not have a note on ordering. How does ordering work?

3) .entryLevel: It is unclear how that is set, because the meaning of ""Standard rootline syntax (-x to x)"" is unclear at least to beginners. I would change it to ""see property entryLevel in section HMENU"".

Uschi




(issue imported from #M7410)"
18136,TypoScript Reference (TSref),Bug,"",Closed,Should have,"TSref, HMENU: splitting up the special table for 4.2 :: special.browse (2)",Uschi Renziehausen,"",2011-04-08 16:55,"","",2008-02-06,"","",100,2008-02-06 11:06,"","",2861200,"","","Forgot one in bug #18135
4) The property [itemnames].[something]
I think [itemnames] should be singular [itemname], because you can not give a list of itemnames there (at least, this is what I think)

Uschi




(issue imported from #M7409)"
18135,TypoScript Reference (TSref),Bug,"",Closed,Should have,special.browse: Several improvements for that section,Uschi Renziehausen,Chris topher,2011-05-17 18:36,"",4.5.0,2008-02-06,"","",100,2008-02-06 11:04,"","",2862350,"","","This bug is related to #17756:

1) Currently no introductory paragraph for browse exists. Suggestion:
A HMENU with the property special = browse creates a menu that lets your users browse to the previous page, the next page, the table of contents and so on.


2) <b>Ordering</b>
There was a paragraph Ordering in the description, which I have put above the table. It does not belong to browse, because there is nothing to order and no property mode. I think, it should be deleted completely.

3) Introductory clause of property items:
First sentence is: This kind of menu is built of items given by a list from the property "".item"".
Problem: There is no property .item. 
Solution: Perhaps we can leave it out completely, because data type states thet wie have a list of itemnames?

4) The property [itemnames].[something]
I think [itemnames] should be singular [itemname], because you can not give a list of itemnames there (at least, this is what I think)

Uschi




(issue imported from #M7408)"
18134,TypoScript Reference (TSref),Bug,"",Closed,Should have,special.rootline: Add an accessible example,Uschi Renziehausen,Chris topher,2011-05-17 18:37,"",4.5.0,2008-02-06,"","",100,2008-02-06 11:01,"","",2862400,"","","This bug is related to #17756:

The only example given for a rootline menu is one for framesets. It would be usefull for beginners to have an accessible example beneath the table -- rendered as ul (perhaps even nested), where the title of the current page is shown, but not linked and marked up with em and a background-image as divider (because all those special characters like > | are read out by screenreaders).

Uschi




(issue imported from #M7407)"
18133,TypoScript Reference (TSref),Bug,"",Closed,Should have,special.updated: Improve descriptions of .mode and .excludeNoSearchPages,Uschi Renziehausen,Chris topher,2011-05-17 18:37,"",4.5.0,2008-02-06,"","",100,2008-02-06 10:58,"","",2862450,"","","This bug is related to #17756:

.mode 
It would be helpfull to tell people when tstamp or SYS_LAST_CHANGE are changed as this is done for special.keywords.
I think the most convenient would be to simply paste the text from .mode in keywords here as well, because I know by personal experience that you will never read .keywords if you want to have a .updated menu.

There is a wrong comment in tslib_menu.php

Search for the following line:
$mode = $this->conf['special.']['mode'];	// *'auto', 'manual', 'tstamp'
A case auto does not exist.

.excludeNoSearchPages
On one hand .excludeNoSearchPages is only mentioned under special.updated. On the other hand, the text says:
""If set, pages marked ""No search"" is not included into special-menus.""
If it is only for special.updated the text should be shortened to: ""If set pages marked as ""No search"" are not included.""

Uschi





(issue imported from #M7406)"
18132,TypoScript Reference (TSref),Bug,"",Closed,Should have,special.list: description of .value is unclear,Uschi Renziehausen,Chris topher,2011-05-17 18:37,"",4.5.0,2008-02-06,"","",100,2008-02-06 10:56,"","",2862500,"","","This bug is related to #17756:

default value

There is this sentence I do find unclear.

If .value is not set, the default uid is the .entryLevel uid.

.entryLevel defaults to 0, so you will get your homepage (usually) or, if you have multiple domains in one tree, all your domains?

Uschi




(issue imported from #M7405)"
18128,TypoScript Reference (TSref),Bug,"",Closed,Should have,special in general: Wrong note on .entryLevel,Uschi Renziehausen,Chris topher,2011-05-17 18:37,"",4.5.0,2008-02-05,"","",100,2008-02-05 22:28,"","",2862550,"","","This bug is related to #17756:

In front of the tables for the special property there is a note about the usage of .entryLevel which I think is wrong:


@NOTE: Don't set .entryLevel for a HMENU when using this option! Also be aware that this selects pages for the first level in the menu. Submenus by menuPbjects 2+ will be created as usual.
@

I think this is wrong, because you may set .entryLevel with special.keywords.
Solution: Put the entryLevel warning in front of every special.something and leave it out in special.keywords.

Prosit, Uschi




(issue imported from #M7400)"
