#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Tags,Description
53493,TYPO3 CMS - What's New,Task,"",Resolved,Should have,TYPO3 CMS 6.2 What's New: Spanish translation,Michael Schams,Michel Mix,2014-03-27 23:48,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2013-11-10,2013-12-24,"",100,2013-11-10 11:50,"","",1421900,"","","Translation of the *TYPO3 CMS 6.2 What's New* slides into Spanish.
Team: Sergio Catalá and Sinisa Mitrovic

Clone of the English version created as:
@WhatsNew/TYPO3-CMS-6.2/Slides/LaTeX/Spanish@

Please use the dropdown box ""% Done"" below to indicate your progress over the next days/weeks.
"
53492,TYPO3 CMS - What's New,Task,"",Resolved,Should have,TYPO3 CMS 6.2 What's New: Italian translation,Michael Schams,Roberto Torresani,2014-03-27 23:49,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2013-11-10,"","",100,2013-11-10 11:47,"","",1421850,"","","Translation of the TYPO3 CMS 6.2 What's New slides into Italian.
Roberto Torresani

Clone of the English version created as:
WhatsNew/TYPO3-CMS-6.2/Slides/LaTeX/Italian

Please use the dropdown box ""% Done"" below to indicate your progress over the next days/weeks.
"
53491,TYPO3 CMS - What's New,Task,"",Resolved,Should have,TYPO3 CMS 6.2 What's New: Dutch translation,Michael Schams,Christiaan Wiesenekker,2014-03-27 23:49,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2013-11-10,"","",100,2013-11-10 11:44,"","",1421800,"","","Translation of the TYPO3 CMS 6.2 What's New slides into Dutch.
Team: Ric van Westhreenen and Christiaan Wiesenekker

Clone of the English version created as:
WhatsNew/TYPO3-CMS-6.2/Slides/LaTeX/Dutch

Please use the dropdown box ""% Done"" below to indicate your progress over the next days/weeks.
"
53490,TYPO3 CMS - What's New,Task,"",Resolved,Should have,TYPO3 CMS 6.2 What's New: French translation,Michael Schams,Paul Blondiaux,2014-03-27 23:49,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2013-11-10,"",10.00,100,2013-11-10 11:42,"","",1421750,10.00,"","Translation of the *TYPO3 CMS 6.2 What's New* slides into French.
Team: Paul Blondiaux and Philippe Hérault

Clone of the English version created as:
@WhatsNew/TYPO3-CMS-6.2/Slides/LaTeX/French@

Please use the dropdown box ""% Done"" below to indicate your progress over the next days/weeks.
"
53485,TYPO3 CMS - What's New,Task,"",Closed,Should have,Test exported PDF on various platforms,Michael Schams,"",2014-03-27 23:50,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2013-11-10,"","",0,2013-11-10 04:40,"","",1421500,"","","Test the exported PDF file on various platforms, e.g. Windows XP/Vista/7/8, etc., Mac, Linux, in browsers (PDF-reader as browser-plugin), etc. to ensure, the exported PDF works _everwhere_ .

*NOTE*: this does not mean, that we distribute the PDF document(s), which are not officially published yet, as much as possible :-)
"
53484,TYPO3 CMS - What's New,Task,"",Resolved,Must have,Add link: What's New for Editors,Michael Schams,Michael Schams,2014-03-22 02:54,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2013-11-10,"","",0,2013-11-10 04:26,"","",1421450,"","","In chapter ""Upgrade to 6.2"", a slide mentions the (planned) ""What's New for Editors"" document. I assume, we will publish this doc on typo3.org in ""our"" page, but due to the fact that we do not have it completed/approved, we do not know the URL yet.

This needs to be updated, see slide 159."
53483,TYPO3 CMS - What's New,Task,"",Closed,Could have,The oldest issue: 14730 (Support for proxy NTLM authentication),Michael Schams,"",2014-03-27 23:52,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2013-11-10,"","",0,2013-11-10 04:16,"","",1421400,"","","It looks like, issue #14730 (Support for proxy NTLM authentication) is the oldest issue which made it into TYPO3 6.2 :-)

The English version of the slides point that out in humorous way.

If someone could double check this, that would be great. It's a nice gimmick (see slide 127 in chapter ""In-Depth Changes"")."
53482,TYPO3 CMS - What's New,Bug,"",Accepted,Should have,Chapter overview: empty and/or not TYPO3's Share font,Michael Schams,"",2016-03-06 02:33,"","",2013-11-10,"","",0,2013-11-10 03:58,"","",1421350,"","","Two issues with the slide *Chapter Overview*, which contains a list of all chapters including links to the appropriate chapter slide.

1) the slide is +empty+, when the PDF document is generated the first time. If you change to the output directory and run the @pdflatex@ command again, the overview is generated correctly. I assume, because some files are generated at the first run and the second run uses them in order to generate the overview.

This is not a show stopper for the final ""What's New"" versions (in all languages), because we can simply run the LaTeX-to-PDF rendering twice (manually) for the versions, which then get published. However, this means, during development, the slide is empty.

2) if the slide is generated (at the second run), it does not show the TYPO3 ""Share"" font but something like ""Arial"" or so. Also, the alignment looks a little bit weird.

We use the LaTeX class *tableofcontents* for generating the chapter overview, so I assume, this needs to be tweaked somehow."
53481,TYPO3 CMS - What's New,Task,"",Closed,Must have,Clarify installation process,Michael Schams,Michael Schams,2014-04-19 03:22,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2013-11-10,"","",100,2013-11-10 03:45,"","",1421300,"","","Slide 8 claims, that for a TYPO3 6.2 installation the following three steps are required:

* Extract source package into web root directory
* Point web browser to your web root
* TYPO3 Installer starts 1-2-3-4-steps wizard

My tests show that in fact this is not so simple: the symbolic links must exist (see explanations in slide 9). Should we update the claim and say:

* Extract source package into web root directory
* Create symbolic links
* Point web browser to your web root
* TYPO3 Installer starts 1-2-3-4-steps wizard

...or maybe with the final 6.2 release, this is not required? Can someone clarify this?
"
53480,TYPO3 CMS - What's New,Task,"",Resolved,Should have,"Clarify ""Chapter 11 - MythBuster""",Michael Schams,Michael Schams,2014-03-02 05:37,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2013-11-10,"","",100,2013-11-10 03:14,"","",1421250,"","","Based on a news article by Ernesto Baschny at typo3.org [1], I created a chapter for the What's New slides (currently chapter 11), which takes 8 of the 10 points into account. I think, they are 6.2 related and important to highlight to the community (and fit perfectly in the ""What's New"" slides).

In order to make the points suitable for slides and to retain the message which they should transfer, but not overwhelming the target audience, some re-wording was required.

The actions are: contact Ernesto and...

1) request his confirmation, that he agrees on having these points in the ""What's New"" slides for 6.2

2) let someone (Ernesto, too?) confirm that the re-wording is ok and the shortened explanations are valid and correct (especially the point ""TYPO3 6.2 performance"") could be walking on thin ice :-)

*Why only 8 of 10 points?*

The original point 7 in the article (""The backend in 6.2 is completely new"") has been addressed in chapter ""Backend Changes"" anyway. Someone who goes through the ""What's New"" slides should already have a good understanding how the 6.2 backend looks like, so there is no point in repeating this.

My impression of the original point 8 (Jens' talk at T3CON) is, that this intends to address confusions about the wording chosen (""TYPO3 7.0""). It is not heavily 6.2-related and therefore, I decided to exclude this point in the slides.

[1] http://typo3.org/news/article/top-10-myths-around-typo3-62-demystified/
"
53427,Documentation,Bug,"",Closed,Must have,"Broken link to ""CGL on One Page""",Mathias Brodala,"",2014-08-01 16:57,Documentation on typo3.org,"",2013-11-08,"","",100,2013-11-08 09:51,"","",1418600,"","","On the ""PHP Coding Guidelines & Best Practices"":http://docs.typo3.org/flow/TYPO3FlowDocumentation/stable/TheDefinitiveGuide/PartV/CodingGuideLines/PHP.html page the link to the ""CGL on One Page"" document is broken. It currently points here:

<pre>http://flow.typo3.org/_Resources/Static/Packages/TYPO3.Flow3Org/Assets/Content/TYPO3_Flow-CGL-on-one-page.pdf</pre>

The correct link seems to be this one:

<pre>http://flow.typo3.org/_Resources/Static/Packages/TYPO3.FlowTypo3Org/Assets/Content/TYPO3_Flow-CGL-on-one-page.pdf</pre>"
53412,TypoScript Reference (TSref),Feature,"",Resolved,Should have,Highlight code blocks as Typoscript by default,Francois Suter,"",2015-12-06 21:33,"","",2013-11-07,"","",0,2013-11-07 13:42,"","",1417900,"","","The Includes.txt file should be changed to that:
<pre>
.. highlight:: typoscript
</pre>
so that all code block are considered Typoscript by default. I thought this was already the case. Of course existing code block must be checked. If in some other language, they should be marked as such with @.. code-block@."
53408,Documentation Rendering,Bug,"",Resolved,Should have,Single quotes are rendered as ´ instead as ' in PDF files,Stefano Kowalke,Xavier Perseguers,2014-04-07 17:33,"","",2013-11-07,"","",100,2013-11-07 11:24,"","",1417700,"","","Have a look at [1] and scroll to a code listing.

For example on page 9 I found this:

<pre>
$rows = $GLOBALS[?TYPO3_DB?]->exec_SELECTgetRows(?uid?, ?title?, ?pages?,
?pid=? . $this->fullQuoteStr($this->pid, ?pages?) . $this->cObj->enableFields(?pages?),
??, ?title?);
</pre>

it would be nice if it would be rendered this way

<pre>
$rows = $GLOBALS['TYPO3_DB']->exec_SELECTgetRows('uid', 'title', 'pages',
'pid=' . $this->fullQuoteStr($this->pid, 'pages') . $this->cObj->enableFields('pages'),
'', 'title');
</pre>

*Notice the different quote styles.*

[1] http://docs.typo3.org/typo3cms/CodingGuidelinesReference/6.1/_pdf/manual.t3cgl-6.1.pdf "
53308,Documentation,Task,"",Resolved,Should have,"Deprecate ext_emconf.php key ""docPath""",Xavier Perseguers,Xavier Perseguers,2013-11-08 13:36,Documentation on typo3.org,"",2013-11-04,"","",100,2013-11-04 14:20,"","",1412700,"","","Key ""docPath"" was once used to provide an alternative location for the documentation. It was never properly implemented (on TER for instance) and does not make sense anymore with the new official documentation platform on docs.typo3.org. The documentation needs to be provided by convention:

* EXT:myextension/doc/manual.sxw <-- Standard OpenOffice document
* EXT:myextension/README.rst <-- simple ""README"" as on github
* EXT:myextension/Documentation/ <-- Sphinx/reStructuredText"
53283,TYPO3 CMS - What's New,Task,"",Closed,Should have,Create What's New page on typo3.org,Michael Schams,Michael Schams,2014-03-27 23:52,TYPO3 6.2 - Slides (LaTeX),TYPO3 CMS 6.2,2013-11-02,"","",80,2013-11-02 23:48,"","",1411450,"","","In the past, the final ""What's New"" slides were uploaded to a resource folder as PDF documents, and linked from the release notes pages:

http://typo3.org/download/release-notes/typo3-60-release-notes/
http://typo3.org/download/release-notes/typo3-61-release-notes/

(see introduction text on top of the pages).

Due to the fact, that we will likely have more than just the English version of the slides for TYPO3 CMS 6.2 (and for further releases in the future), we should consider creating a new page on typo3.org, which lists the versions and languages and allows visitors to find and download ""their"" version of the document quickly and easily.

A page, which its content is under control of the What's New team (nominated person only of course), also has the benefit, that maintaining the content/links, etc. can be done without any delays.

Tasks for clarifying this requirement would be: contact release team (or release manager). Work out a page structure and exact wording (content of the page),the editorial team could help us with that."
53225,TypoScript Reference (TSref),Feature,"",Closed,Should have,Special handling of noTrimWrap in FILES cObj,Stefan Froemken,Chris topher,2013-10-30 22:42,"","",2013-10-30,"","",0,2013-10-30 12:47,"","",1408700,"","","Hello Docu-Team,

ALL values of renderObj will be parsed through optionSpliFunc. But in case of noTrimValue, you HAVE to set splitChar explicit:

<pre>
page.1 = FILES
page.1 {
  folders = 1:user_upload/images/examples/
  sorting = date
  sorting.direction = ASC
  renderObj = COA
  renderObj {
    10 = TEXT
    10.value = aaa
    20 = TEXT
    20.value = bbb
    20.noTrimWrap = $ - $$
    20.noTrimWrap.splitChar = $
  }
}
</pre>

Stefan"
53183,TypoScript Reference (TSref),Task,"",Resolved,Should have,"Document property ""direction"" for cObject FILES",Wouter Wolters,Chris topher,2013-10-31 17:35,"",6.2,2013-10-28,"","",100,2013-10-28 20:44,"","",1406600,"","","#53130 adds new property ""direction"" in sorting to order fileObjects in reverse order.

if (is_array($conf['sorting.']) && isset($conf['sorting.']['direction']) && strtolower($conf['sorting.']['direction']) === 'desc') {
    $fileObjects = array_reverse($fileObjects);
}

Document keywords/possible values ""asc"" and ""desc"" with default ""asc""."
