#;Project;Tracker;Parent task;Status;Priority;Subject;Author;Assigned To;Updated;Category;Target version;Start date;Due date;Estimated time;% Done;Created;Story points;Velocity based estimate;Position;Remaining (hours);Tags;Description
38490;Documentation;Task;;New;Should have;TYPO3 6.0: temp_CACHED_* files have been moved to typo3temp/Cache/Code/cache_core;Chris topher;;22/8/2013 14:36;;;29/6/2012;;;100;29/6/2012 17:52;;;687000;0.00;;"For TYPO3 6.0 the temp_CACHED_* files have been moved to the database. See #38414.

* The files can still be removed with the function ""Clear configuration cache"" at the top right-hand corner of the Backend.
* The Install Tool section ""Clean up"" *cannot* delete these files. It always shows 0 files in the folder typo3temp/Cache, which is wrong.

Check, if a manual mentions these files and update accordingly.

And remove information about temp_CACHED_FE* files - they have again been removed."
38712;Core APIs;Task;;Resolved;Must have;Document categorization API;Fabien Udriot;Francois Suter;22/1/2014 22:35;;6.0;6/7/2012;;;100;6/7/2012 14:34;;;697950;;;The categorization API should be documented. A good candidate would be Core API.
39144;Documentation;Task;;New;Should have;typo3conf/localconf.php has been replaced;Chris topher;;22/8/2013 13:36;Manuals;;22/7/2013;;;100;20/7/2012 19:34;;;719050;0.00;;"Beginning with TYPO3 6.0, the file typo3conf/localconf.php is no longer used. 

Check all manuals, if they mention localconf.php and if so, update them to speak of LocalConfiguration.php and maybe AdditionalConfiguration.php. Leave the reference to localconf.php in brackets behind the new info.

See #38562."
39468;TypoScript Reference (TSref);Task;;Closed;Should have;Mark all config.stat* options as removed;Christian Kuhn;Chris topher;14/10/2013 11:51;;6.0;2/8/2012;;;100;2/8/2012 13:55;;;735150;;;"Functionality was dropped with #39347, target: 6.0

Also remove these options in examples, if anywhere mentioned."
39561;TSconfig;Task;;Resolved;Should have;pageTsconfig -> Web -> Page -> disablePageInformation;Christian Kuhn;Christian Woebbeking;30/10/2012 22:36;;6.0;6/8/2012;;;100;6/8/2012 19:38;;;739800;;;disablePageInformation is unused since 6.0. Add a note on its removal. See #37935.
39684;TypoScript Reference (TSref);Task;Task #48382: Non-rst documentation for display on docs.typo3.org;Resolved;Should have;stdWrap visual overview;Xavier Perseguers;Chris topher;20/5/2013 18:17;;;10/8/2012;;;100;10/8/2012 12:10;;;745900;;;"Here are two cheatsheets of mine that I find handy and that could be used as ""appendix"" somewhere:

!stdwrap.png!

and

!stdwrap-menu.png!"
39737;TypoScript in 45 Minutes;Task;;Closed;Should have;Add hint about TS Syntax;Francois Suter;Chris topher;25/2/2013 22:58;doc_tut_ts45;6.0 (released as version 1.2.0;12/8/2012;;;100;12/8/2012 18:52;;;748550;;;"We received the following comment via documentation@typo3.org:

??It should be mentioned and highlighted that the opening bracket is not allowed to stand in its own line. Instead it needs to be written in the same line with the previous part of the definition, e.g.??
<pre>
page.10 {
   value
}
</pre>
??instead of??
<pre>
page.10
{
   value
}
</pre>

---

I agree that this could be made clear. We can't expect beginners to read the full TS syntax manual."
39810;ReST tools;Task;;Resolved;Must have;Improve CSS of typo3sphinx theme;Martin Bless;Martin Bless;14/8/2012 23:13;;;14/8/2012;;;0;14/8/2012 22:19;;;752000;;;"When recreating the OfficialManual we agreed on having

   "".. note::""
   "".. important::""
   "".. caution::""
   "".. tip::""

as recommended callouts. The CSS should color them properly as on http://preview.docs.typo3.org/TYPO3/OfficialManualExample/Chapter1/Index.html
"
39811;ReST tools;Task;;Resolved;Must have;Put correct intersphinx mappings into GlobalSettings.yml;Martin Bless;Martin Bless;17/8/2012 0:13;;Workflow automation;14/8/2012;;;0;14/8/2012 23:15;;;752050;;;
39821;ReST tools;Task;;Closed;Could have;Collect Links and Documentation about ReST tools;Martin Bless;Martin Bless;5/12/2014 18:23;;;15/8/2012;;;0;15/8/2012 10:06;;;752550;;;"I see this issues as an ongoing task where we can quickly add information and documentation about the ReST tools.

So this issue will always be ""Needs feedback""."
39828;ReST tools;Task;;Resolved;Must have;"Create ""standalone"" version of the OpenOffice to ReST (Sphinx structure) converter";Martin Bless;Martin Bless;3/9/2012 16:35;;Workflow automation;15/8/2012;;;100;15/8/2012 13:23;;;752900;;;"There is nearly everything in [1] that we need to have a tool that takes an OpenOffice manual.sxw as input and produces a complete TYPO3 Sphinx project with ReST files.

There is still one issue with the paths to images where you have to intervene manually in the moment.

And we need a commandline interface that accecpts several parameters and options.

Once this is done we should create a Python package for this so that we, let's say, can do:

  $ # grab [1] snapshot
  $ cd [.../] Typo3OpenOfficeToSphinxConverter
  $ python setup.py install

After that ""normal"" (GNU-like) commandline tool 't3sxw2sphinx' should be available.

Now, that's my plan. Sounds good! And should exactly be what Fabien will need to plug in into the PHP/FLOW3 part of the rendering chain.

[1] http://git.typo3.org/Documentation/RestTools.git?a=tree,f=RenderOfficialDocsFirsttime"
39840;ReStructured Text Infrastructure;Task;;Resolved;Should have;Deploy documentation workflow to production;Fabien Udriot;Fabien Udriot;29/8/2012 20:20;;Workflow automation;15/8/2012;;;100;15/8/2012 17:39;;;753500;;;"Reporting on this ticket progresses related to the deployment of the documentation workflow to the ""production"":http://docs.typo3.org.

* the website is deployed from ""Git repository"":http://git.typo3.org/Sites/DocsTypo3Org.git
* a chef recipe is used to configure the server - enabling automatic deployment. 

We'll keep for now our ""development server"":http://preview.docs.typo3.org for testing as it is.
"
39845;ReST tools;Task;;Accepted;Could have;"Integrate the ""pyodconverter"" (manual.sxw -> manual.html) into RestTools.git";Martin Bless;Martin Bless;15/8/2012 23:15;;Workflow automation;15/8/2012;;;0;15/8/2012 23:15;;;753750;;;"On Linux we are using a single Python file from https://github.com/mirkonasato/pyodconverter to interface with OpenOffice headless - if installed.

I have renamed the file already to ""documentconverter.py"" and added it to each application that performs a special job like the one in ""render-ter-manuals"".

It may be good to add that file as a Python package of it's own to RestTools.git. This would give the benefit that it's installed only once.

It doesn't belong to the ""t3sphinx"" package in ""ExtendingSphinxForTypo3"" and could cause trouble on Non-Linux machines.

I still have to think about it - we'll see ..."
39862;Documentation Rendering;Task;;Resolved;Should have;Remove submodule TYPO3.DocsTools package;Fabien Udriot;Fabien Udriot;20/8/2012 11:01;;Workflow automation;16/8/2012;;;0;16/8/2012 15:05;;;754600;;;"The package ""TYPO3.DocsTools"" contains more flow3.typo3.org specific code. The only bit useful for our need has been reverted because it caused some issue with the flow3 website. Thus, I suggest integrating the part we need into our main package and remove the submodule."
39871;ReST tools;Task;;Resolved;Should have;Change size of images in HTML rendered from OpenOffic.sxw to real size;Martin Bless;Martin Bless;12/3/2014 12:43;;"TYPO3 TER & typo3.org integ.";16/8/2012;;;0;16/8/2012 20:59;;;755050;;;"Currently the images are being displayed in the size they had been assigned to in OpenOffice.

While that reflects the intention of the original author it turns out that images are often shown too small in HTML. So it will be better to show images in their original size in future."
39988;Documentation Rendering;Task;;Resolved;Should have;Fine tune the Document Model;Fabien Udriot;Fabien Udriot;24/8/2012 19:52;;Workflow automation;15/8/2012;;;100;20/8/2012 11:07;;;760850;;;When dealing with the concrete implementation of the rendering chain, it may occur that the Model Document needs to be updated. Report the changes here.
40012;Documentation Rendering;Task;;Resolved;Should have;Expose only the command Document;Fabien Udriot;Fabien Udriot;21/8/2012 10:49;;Workflow automation;20/8/2012;;;100;21/8/2012 10:11;;;762050;;;Documentation rendering distinguishes three possible sources of documents: TER, git.typo3.org, svn.typo3.org. Each source has it own Command class which basically provides synchronizing, fetching and rendering capabilities. For the sake of convenience, we could use @FLOW3\Internal@ to hide theses commands. @DocumentCommand@ would wrap them all and be, in this regard, the only entry point for CLI which makes life a bit easier for the admin user IMO.
40015;Documentation Rendering;Task;;Resolved;Should have;Update reset command making use of exceeding arguments;Fabien Udriot;Fabien Udriot;21/8/2012 11:20;;Workflow automation;21/8/2012;;;100;21/8/2012 11:07;;;762200;;;"A reset command was developed earlier enabling to reset the environment: the command can empty the database, delete source files or builds files. Arguments were also added enabling to selectively reset something.

Currently, the Reset command use registered arguments which is good but a bit cumbersome to write. It is a small effort to use exceeding arguments which are going to be validated in any case.

<pre>

Before:
./flow3 document:reset --database 1 --source 1 --build 1

After:
./flow3 document:reset database source build

Note: not all arguments are mandatory. If no argument is given, then reset all.
</pre>"
40019;Documentation Rendering;Task;;Resolved;Should have;Integrate the scripts from RestTools package;Fabien Udriot;Fabien Udriot;6/10/2012 1:19;;Workflow automation;28/9/2012;;0.00;100;21/8/2012 12:47;;;762400;0.00;;"It has been planned, in collaboration with Martin, that the RestTools package will provide scripts dealing with rendering the documentation properly. There would be actually two scripts in the pipeline, one for the regular documentation in directory @Documentation@ and the other for the legacy manual.sxw.

A script would take standardized parameters as input:

* input path
* output path
* format: pdf,html,...
* version number
* temporary path
* logging path
* warning path

At the end, the script should return back information to be processed and persisted by the queue system. I would suggest to return a serialized JSON object which is easy to parse in PHP containing:

* rendering status
* warnings
* authors of the document
* abstract (if possible) 
* document title (if possible, because I don't always have the title available e.g. for git document)"
40030;Documentation Rendering;Task;;Resolved;Should have;Write documentation about the rendering system;Fabien Udriot;Fabien Udriot;30/8/2012 11:08;;Workflow automation;21/8/2012;;;100;21/8/2012 14:45;;;762950;;;"A good place for that is the ""wiki"":http://forge.typo3.org/projects/team-doc-rendering/wiki

* how it works?
* how to install?
* how to administrate?"
40104;ReST tools;Task;;Resolved;Won't have this time;"Provide a rendering for the ""manual.sxw""s of core extensions";Martin Bless;Martin Bless;3/8/2013 16:03;;"TYPO3 TER & typo3.org integ.";23/8/2012;;;0;23/8/2012 23:48;;;766650;;;"We should prepare for the upcoming release of TYPO3_6-0. Today, 2012-08-23, I grabbed this information about submodules in Core.git and URLs of manuals. We should render them at http://preview.docs.typo3.org/TYPO3/Extensions/EXTKEY/nightly.

<pre>

[submodule ""typo3/sysext/version""]
	path = typo3/sysext/version
	url = git://git.typo3.org/TYPO3v4/CoreProjects/workspaces/version.git
  
[submodule ""typo3/sysext/workspaces""]
	path = typo3/sysext/workspaces
	url = git://git.typo3.org/TYPO3v4/CoreProjects/workspaces/workspaces.git
 ./typo3/sysext/workspaces/Documentation/manual.sxw    
 http://git.typo3.org/TYPO3v4/CoreProjects/workspaces/workspaces.git?a=blob,f=Documentation/manual.sxw
  
[submodule ""typo3/sysext/dbal""]
	path = typo3/sysext/dbal
	url = git://git.typo3.org/TYPO3v4/Extensions/dbal.git
  ./typo3/sysext/dbal/doc/manual.sxw  
  http://git.typo3.org/TYPO3v4/Extensions/dbal.git?a=blob,f=doc/manual.sxw
  
[submodule ""typo3/sysext/fluid""]
	path = typo3/sysext/fluid
	url = git://git.typo3.org/TYPO3v4/CoreProjects/MVC/fluid.git
  
[submodule ""typo3/sysext/extbase""]
	path = typo3/sysext/extbase
	url = git://git.typo3.org/TYPO3v4/CoreProjects/MVC/extbase.git
  
[submodule ""typo3/sysext/linkvalidator""]
	path = typo3/sysext/linkvalidator
	url = git://git.typo3.org/TYPO3v4/Extensions/linkvalidator.git
  ./typo3/sysext/linkvalidator/doc/manual.sxw
  http://git.typo3.org/TYPO3v4/Extensions/linkvalidator.git?a=blob,f=doc/manual.sxw

./typo3/contrib/flashmedia/src/doc_core_mediace.sxw
http://git.typo3.org/TYPO3v4/Core.git?a=blob,f=typo3/contrib/flashmedia/src/doc_core_mediace.sxw

./typo3/sysext/css_styled_content/doc/manual.sxw
http://git.typo3.org/TYPO3v4/Core.git?a=blob,f=typo3/sysext/css_styled_content/doc/manual.sxw,,hb=HEAD

./typo3/sysext/felogin/doc/manual.sxw
http://git.typo3.org/TYPO3v4/Core.git?a=blob,f=typo3/sysext/felogin/doc/manual.sxw,,hb=HEAD

./typo3/sysext/form/Documentation/Manual/en/manual.sxw
http://git.typo3.org/TYPO3v4/Core.git?a=blob,f=typo3/sysext/form/Documentation/Manual/en/manual.sxw

./typo3/sysext/openid/doc/manual.sxw
http://git.typo3.org/TYPO3v4/Core.git?a=blob,f=typo3/sysext/openid/doc/manual.sxw

./typo3/sysext/recycler/doc/manual.sxw
http://git.typo3.org/TYPO3v4/Core.git?a=blob,f=typo3/sysext/recycler/doc/manual.sxw

./typo3/sysext/rsaauth/doc/manual.sxw
http://git.typo3.org/TYPO3v4/Core.git?a=blob,f=typo3/sysext/rsaauth/doc/manual.sxw

./typo3/sysext/rtehtmlarea/doc/manual.sxw
http://git.typo3.org/TYPO3v4/Core.git?a=blob,f=typo3/sysext/rtehtmlarea/doc/manual.sxw

./typo3/sysext/saltedpasswords/doc/manual.sxw
http://git.typo3.org/TYPO3v4/Core.git?a=blob,f=typo3/sysext/saltedpasswords/doc/manual.sxw

./typo3/sysext/scheduler/doc/manual.sxw
http://git.typo3.org/TYPO3v4/Core.git?a=blob,f=typo3/sysext/scheduler/doc/manual.sxw

./typo3/sysext/sys_action/doc/manual.sxw
http://git.typo3.org/TYPO3v4/Core.git?a=blob,f=typo3/sysext/sys_action/doc/manual.sxw

./typo3/sysext/taskcenter/doc/manual.sxw
http://git.typo3.org/TYPO3v4/Core.git?a=blob,f=typo3/sysext/taskcenter/doc/manual.sxw

</pre>"
