#;Project;Tracker;Parent task;Status;Priority;Subject;Author;Assigned To;Updated;Category;Target version;Start date;Due date;Estimated time;% Done;Created;Story points;Velocity based estimate;Position;Remaining (hours);Tags;Description
26719;Inside TYPO3;Bug;;Resolved;Should have;External links point to local source;Jan Loderhose;;6/7/2014 18:19;;;10/5/2011;;;100;10/5/2011 9:00;;;112900;;;"I am reading doc_core_inside atm to refresh my memory of the various aspects.
I found a couple of links referring to other parts of the official documentation, like doc_core_tsconfig, that actually point to sources on the local machine of the respective author.
These references should point to a location accessible to the public audience ...

My modest suggestion: This could be the TER location of the current version or the direct reference to the document in current trunk on forge.

I am aware of the following occurances, so far

chapter                   page  text                                                    target
""User and Page TSconfig""  31    ""TSconfig"", describing in detail how it works           file:///home/[username removed]/src/svn/typo3/CoreDocs/trunk/Sites/typo3/doc_core_tsconfig/doc/manual.sxw
""User and Page TSconfig""  31    details about User TSconfig in the ""TSconfig"" document  file:///home/[username removed]/src/svn/typo3/CoreDocs/trunk/Sites/typo3/doc_core_tsconfig/doc/manual.sxw#User%20TSconfig|outline
""User and Page TSconfig""  32    details about Page TSconfig in the ""TSconfig"" document  file:///home/[username removed]/src/svn/typo3/CoreDocs/trunk/Sites/typo3/doc_core_tsconfig/doc/manual.sxw#Page%20TSconfig|outline

I will update this issue if I find similar cases.

I can also update the sxw-Document myself and attach it to this issue if you tell me the officially prefered target.


Cheers, Jan"
26673;Inside TYPO3;Task;;Resolved;Should have;New pictures for the Inside TYPO3 manual;Chris topher;;6/7/2014 23:03;;;30/10/2008;;;100;6/5/2011 13:32;;;110600;;;"The pictures used in the manual still show TYPO3 3.8 or so.

Attached are the images until page 45. They were created with TYPO3 4.2 on 18.05.2009 by Martin Kuster.
He wrote:
<pre>
Hi Francois,

I just added my screens from Inside TYPO3 up to page 45.

Some longer, complexer are missing (see remarks in the wiki) 
but will hopefully be done soon. (I'll also try to do the 
rest in the next few days)

Best regards
Martin 
</pre>

I did not want that to get lost without any comment.
"
26653;TCA Reference;Task;;Closed;Should have;Add example TSconfig for TCA markers;Francois Suter;Francois Suter;30/10/2011 19:49;;4.5.0;6/5/2011;;;100;6/5/2011 8:24;;;109800;;;"In some properties of the TCA, markers can be used, in particular in the ""foreign_where_clause"" of the select-type fields. Some of these markers can be defined per TSconfig, but there's no syntax example."
26652;TSconfig;Bug;;Closed;Should have;Information on how to configure TCA markers is missing;Francois Suter;Chris topher;27/10/2011 21:07;;4.6.0;5/5/2011;;;100;5/5/2011 22:27;;;109750;;;"In some properties of the TCA, markers can be used, in particular in the ""foreign_where_clause"" of the select-type fields. Some of these markers can be defined per TSconfig, but this is not explained in the TSConfig Reference.

Possible markers are:

* ###PAGE_TSCONFIG_ID###
* ###PAGE_TSCONFIG_IDLIST###
* ###PAGE_TSCONFIG_STR###

After experiencing with this myself for the first time, I found out that the syntax is:
<pre>
TCEFORM.foo.categories.PAGE_TSCONFIG_STR = bar
</pre>
where ""foo"" is the name of the table and ""bar"" is the value that will be substituted for the marker.

So this should be added to the TCEFORM_confObj reference."
26638;TypoScript Reference (TSref);Task;;Closed;Should have;"The folder ""cms/tslib/media"" has been removed";Chris topher;Chris topher;3/3/2013 20:51;;6.0;5/5/2011;;;100;5/5/2011 13:15;;;109150;;;"There was a folder typo3/sysext/cms/tslib/media, which contained some example scripts, some flags and so on.
This folder was still present in TYPO3 4.7, but has been removed in 6.0. See #28024. 

The occurences need to be updated. Use the files from statictemplates/media instead.

E.g.
* usage of some flags in an example in the section on special.language
* The default value of filelink.icon.path has been changed to @TYPO3_mainDir . '/gfx/fileicons/'@.
* some pointers to these scripts. 

Maybe searching the document for ""media"" is the easiest way to find all."
26579;Getting Started;Bug;;Rejected;Must have;Italian flag on front page;Patrik Nasfors;Francois Suter;3/5/2011 12:04;;;3/5/2011;;;0;3/5/2011 11:51;;;106350;;;On the front page (http://typo3.org/documentation/document-library/tutorials/doc_tut_quickstart/current/) there is an Italian flag instead of an English.
26578;Installation and Upgrade Guide;Bug;;Rejected;Must have;Italian flag on front page;Patrik Nasfors;Francois Suter;3/5/2011 12:26;;;3/5/2011;;;0;3/5/2011 11:50;;;106300;;;On the front page (http://typo3.org/documentation/document-library/installation/doc_guide_install/current/) there is an Italian flag instead of an English.
26543;TypoScript Reference (TSref);Bug;;Closed;Should have;Note on deprecation of the content object PHP_SCRIPT;Chris topher;;21/5/2011 1:19;;4.5.0;2/5/2011;;;100;2/5/2011 0:59;;;104600;;;"I found a note by Ingo Renner and Francois that ""the usage of PHP_SCRIPT is discouraged"":http://lists.typo3.org/pipermail/typo3-team-core/2010-November/045610.html (not yet deprecated). 

Should be added to TSref.


My questions are:
* Why should using it be discouraged?
* Does that also affect PHP_SCRIPT_INT and PHP_SCRIPT_EXT?"
26541;TypoScript Reference (TSref);Bug;;Closed;Should have;Improve description of cObject TEMPLATE;Chris topher;Chris topher;17/5/2011 18:35;;4.5.0;1/5/2011;;;100;1/5/2011 20:52;;;104500;;;"The following things can be improved:
* There was no introduction telling you, what this object is supposed to do.
* Add examples to make the most important properties (especially "".subparts"" and "".marks"") more clear.
* Several smaller improvements and corrections."
26540;Coding Guidelines;Task;;Resolved;Could have;Insert a hint about the PHP 5 constructor;Stefano Kowalke;Chris topher;19/5/2013 14:36;;;1/5/2011;;;100;1/5/2011 19:17;;;104450;;;There is a chapter about PHP5 features. It would be nice if the using of PHP5 constructors (__construct) in favor of PHP4 versions is mentioned.
26539;Coding Guidelines;Task;;Resolved;Should have;Move chapter about NULL ;Stefano Kowalke;Chris topher;8/5/2013 2:37;;;1/5/2011;;;100;1/5/2011 19:13;;;104400;;;Move chapter about NULL right after the chapter about booleans. I think the order changed with the introduction of the array chapter, but chapters about booleans and NULL belongs to each other. 
26538;Coding Guidelines;Task;;Resolved;Could have;Add information on static methods inside lambda functions;Stefano Kowalke;Chris topher;19/5/2013 14:36;;;1/5/2011;;;100;1/5/2011 19:09;;;104350;;;"In chapter about static method, could be a hint, that ""static::"" doesn't work in lambda/anonymous functions. In this case the class name should be used.

See https://review.typo3.org/#patch,unified,1647,7,t3lib/utility/class.t3lib_utility_array.php at line 82."
26537;TypoScript Reference (TSref);Bug;;Resolved;Should have;filelink: Property icon_thumbSize is not documented;Chris topher;Chris topher;13/6/2011 18:05;;4.5.1;1/5/2011;;;100;1/5/2011 17:16;;;104300;;;"The documentation of #14667 is missing.

The stdWrap property filelink (= function filelink) has a property called @icon_thumbSize@.

*Property:* icon_thumbSize
*Data type:* string /stdWrap

*Description:*
Defines the size of the preview image.
That is the value of the ""&size="" parameter in the scr attribute inside the img tag, which links to ""t3lib/thumbs.php""
""icon"" needs to be set for the option to take effect.
File extension of the image file must be part of ""icon_image_ext_list"".
""iconCObject"" may not be set.

One and two values are possible, see the examples:
Examples:
icon_thumbSize = 150
icon_thumbSize = 40x40
The second produces an image tag like:
EXAMPLE STILL UNTESTED!
<img src=""../../../thumbs.php?&dummy=...&file=login.gif&size=40x40&md5sum=..."">


It is defined in typo3/sysext/cms/tslib/class.tslib_content.php, function filelink().
Here are excerpts of the code:
<pre>
if ($conf['icon']) {
  if ($conf['iconCObject']) {
    ...
  } else {
    $thumbSize = '',
    if ($conf['icon_thumbSize'] || $conf['icon_thumbSize.']) {
      $thumbSize = '&size=' . isset($conf['icon_thumbSize.'])
      ? $this->stdWrap($conf['icon_thumbSize'], $conf['icon_thumbSize.'])
      : $conf['icon_thumbSize'],
    }
    ...
   $icon = 't3lib/thumbs.php?dummy=' . $GLOBALS['EXEC_TIME'] . '&file=' .
     rawurlencode('../' . $theFile) . $thumbSize . $md5sum,

   }
   $icon = '<img src=""' . htmlspecialchars($GLOBALS['TSFE']->absRefPrefix . $icon) . '""' .
     $this->getBorderAttr(' border=""0""') . '' . $this->getAltParam($conf) . ' />',

   return $icon . $file . $size,
}
</pre>"
26526;TypoScript Reference (TSref);Task;;Resolved;Should have;Documentation of stdWrap for GIFBUILDER objects;Chris topher;Chris topher;12/4/2013 19:37;;6.0;30/4/2011;;;100;30/4/2011 16:58;;;103750;;;"Add documentation of stdWrap for all GIFBUILDER objects: TEXT, SHADOW, EMBOSS, OUTLINE, BOX, ELLIPSE, IMAGE, EFFECT, WORKAREA, CROP, SCALE and ADJUST.

Also add some explanations and update old texts on the type of creatable
image types (""gif file"" => ""image file"").

#24090 added stdWrap to nearly all properties of TEXT, SHADOW, EMBOSS and OUTLINE, here is the ""diff"":http://forge.typo3.org/projects/typo3v4-core/repository/revisions/17e135e570ae50e851b9a653f4ab346c7101ba44/diff.

stdWrap documentation is only missing for a part of that code:

Some (all?) of these properties seem to be covered by loops in ""class.tslib_gifbuilder->make()"":http://forge.typo3.org/projects/typo3v4-core/repository/revisions/master/entry/typo3/sysext/frontend/Classes/Imaging/GifBuilder.php#L411 (see the different cases _after_ @switch($theValue)@).

Here is an example I tested:
<pre>
  lib.Gifbuild = IMAGE
  lib.Gifbuild.file = GIFBUILDER
  lib.Gifbuild.file {
    offset=10,15
    XY = 500,350
    10 = TEXT
    10.text.field = title
    10.fontColor = #ff0000
    10.fontSize = 24
    # grey shadow with stdWrap
    10.shadow.color = bbb
    10.shadow.color.wrap = #b|bb
    10.shadow.intensity = 100
    10.shadow.offset = 10,10
  }
</pre>
But the resulting shadow is not grey, but still black (which is the default). Does someone see a mistake I made?

I need some examples to test if/how that works."
26525;TypoScript Reference (TSref);Bug;;Closed;Should have;Documentation of stdWrap for GIFBUILDER;Chris topher;Chris topher;12/4/2013 14:39;;;30/4/2011;;;100;30/4/2011 16:58;;;103700;;;"#24090 added stdWrap to nearly all GIFBUILDER properties, here is the ""diff"":http://forge.typo3.org/projects/typo3v4-core/repository/revisions/17e135e570ae50e851b9a653f4ab346c7101ba44/diff.

stdWrap documentation is only missing for a part of that code:

Some (all?) GIFBUILDER properties seem to be covered by a loop in ""class.tslib_gifbuilder->make()"":http://forge.typo3.org/projects/typo3v4-core/repository/revisions/master/entry/typo3/sysext/frontend/Classes/Imaging/GifBuilder.php#L374 (at the beginning of that function, directly _before_ @switch($theValue)@).

Should this give stdWrap to all properties?

Testing them led to unexpected results for me. I am not sure, if/how that works.

I would like a few small examples to test that."
26522;TypoScript Reference (TSref);Bug;;Closed;Should have;"Document ""printBeforeContent"" for cObject EDITPANEL";Chris topher;Francois Suter;20/5/2011 21:15;;4.5.0;30/4/2011;;;100;30/4/2011 4:40;;;103550;;;"Added with #19161 (added for TYPO3 4.3) the content object EDITPANEL got the following new property. 
In TYPO3 4.5 the code is located in @typo3/sysext/feedit/view/class.tx_feedit_editpanel.php@:

<pre>
Property: printBeforeContent
Data type: boolean
Description: Normally the edit panel is displayed below the content element it belongs to.
If this option is set, the panel is printed in front of the according element.

Example:
tt_content.stdWrap.editPanel.printBeforeContent = 1
This displays the edit panels in front of the according elements, if you use css_styled_content.

Default: 0
</pre>

Setting the property as in the example above works, but setting it in a content object of the type EDITPANEL did not work in my quick test:

<pre>
10 = EDITPANEL
# does not work for me
10.printBeforeContent = 1
</pre>

Anyone successful? I want to have a working example like @10 = EDITPANEL .....@."
26507;TypoScript Reference (TSref);Bug;;Resolved;Should have;Each cObj should have a short introduction of what it does;Chris topher;Chris topher;14/6/2011 18:37;;4.5.1;29/4/2011;;;100;29/4/2011 16:17;;;102850;;;"The content objects HTML, TEXT and so on have one, but it is missing for
* OTABLE
* COLUMNS 

Also the introduction of the following cObjects is not really helpful:
* FILE
* IMAGE
* SEARCHRESULT

A small sentence of what will be shown with that element would be great."
